X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-80.9966235809999,46.467923677,4706,172380040,2881,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Health Sciences North/ Horizon Santé-Nord, , , ,41 Ramsey Lake Road, ,Practice Location,Greater Sudbury,P3E5J1,20220428135905,20220426152822
-79.205841086,44.314984909,4707,172380934,166215,Pharmacy,RP,Ben's Pharmacy, , , ,319 Pefferlaw Road, , ,Georgina,L0E1N0,20220428140008,20220426153102
-78.8594526379999,43.8983197520001,4708,172378780,5611024,Independent Health Facility,Obs/Gyn Utrasnd,True North Imaging, ,Clearview Diagnostic Imaging Inc., ,117 King Street East, ,Practice Location,Oshawa,L1H1B9,20220428135948,20220426152536
-79.787601119,43.7246667790001,4709,172384977,7378633,Pharmacy,RP,Rexall #8177, , , ,10425 Kennedy Road North, , ,Brampton,L6Z0A4,20220428140109,20220426154212
-80.198028322,44.4994545930001,4710,172388199,2657,Long-Term Care Home,For-Profit,Bay Haven Nursing Home, , , ,499 Hume Street, , ,Collingwood,L9Y4H8,20220428140002,20220426155025
-79.300033985,45.05243203,4711,172380507,18644,Mental Health and Addiction Organization,Mental Health Services,"Simcoe Muskoka Child, Youth and Family Services", , , ,49 Pine Street, ,Practice Location,Bracebridge,P1L1K8,20220428135935,20220426152929
-79.629901768,43.7141428840001,4712,172378418,1149497,Independent Health Facility,"Radgrhy, Gen Ultrasound",Malton Medical Radiology & Ultrasound, ,318816 Ontario Ltd., ,3530 Derry Road East,Unit 109,Practice Location,Mississauga,L4T4E3,20220428135918,20220426152436
-79.680292342,44.3480748920001,4713,172377800,56,Family Health Team - Contract,Site,Barrie and Community Family Health Team, , , ,370 Bayview Drive,3rd Floor, ,Barrie,L4N7L3,20220428140040,20220426160938
-79.740934701,43.6887241750001,4714,172382496,3847957,Pharmacy,RP,Clarence Pharmacy, , , ,83 Kennedy Road South,Unit 23, ,Brampton,L6W3P3,20220428140105,20220426153430
-79.252959103,43.200194111,4715,172379152,3155,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,33 Lakeshore Road, , ,St. Catharines,L2N7B3,20220428140025,20220428100418
-79.3960998919999,43.697671692,4716,172378748,4093960,Independent Health Facility,"Gen Ultrasound, Vasc Utrasnd",Toronto Vascular Centre, ,Toronto Vascular Centre Inc., ,1881 Yonge Street,Suite 402,Practice Location,Toronto,M4S3C4,20220428140005,20220426152532
-78.315318501,44.336066653,4717,172388620,2722,Long-Term Care Home,For-Profit,Riverview Manor Nursing Home, , , ,1155 Water Street, , ,Peterborough,K9H3P8,20220428140057,20220426155121
-79.4047548029999,43.7897430080001,4718,172377489,10000000218,Hospital - Site, ,Sunnybrook Health Sciences Centre - St. John's Rehab, ,Sunnybrook Health Sciences Centre, ,285 Cummer Avenue, , ,Toronto,M2M2G1,20220428140022,20220426152153
-77.974584595,44.377037676,4719,172386968,T0072,Retirement Home, ,Maple View Retirement Residence, , , ,2281 County Road 45, , ,Norwood,K0L2V0,20220428140000,20220426154739
-76.239801072,44.8908735410001,4720,172386925,N0511,Retirement Home, ,Lanark Lifestyles Retirement Residence, , , ,240 Gore Street, , ,Perth,K7H1K9,20220428140037,20220426154733
-80.2760795569999,43.533575222,4721,172380580,11672,Mental Health and Addiction Organization,Addiction Services,Stonehenge Therapeutic Community Inc., , , ,60 Westwood Road, ,Administration and Practice Location,Guelph,N1H7X3,20220428135920,20220426152941
-79.383938501,43.8454129190001,4722,172383292,5165395,Pharmacy,RP,Times Pharmacy, , , ,550 Highway 7 East,Unit 95D, ,Richmond Hill,L4B3Z4,20220428135955,20220426153650
-79.400730991,43.667023387,4723,172388071,4547,Community Support Service,Site,"Senior Adult Services in the Annex, Toronto", ,TORONTO Sr Adult Services In Annex, ,341 Bloor Street West,2nd Floor, ,Toronto,M5S1W8,20220428140021,20220428113125
-79.408090009,43.851825019,4724,172385519,8015710,Pharmacy,RP,Pro Care Pharmacy, , , ,9019 Bayview Avenue,Unit 8, ,Richmond Hill,L4B3M6,20220428135927,20220426154353
-79.9094751119999,43.2024223810001,4725,172382191,3219270,Pharmacy,RP,Village Pharmacy, , , ,393 Rymal Road West, , ,Hamilton,L9B1V2,20220428135922,20220426153350
-79.4378276099999,43.7511666,4726,172378944,3624,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,4256 Bathurst Street, , ,Toronto,M3H5Y8,20220428135904,20220428101754
-79.726571802,43.7496823860001,4727,172381923,2592714,Pharmacy,RP,Brameast Pharmacy, , , ,2130 North Park Drive,Unit 43 & 44, ,Brampton,L6S0C9,20220428140010,20220426153313
-76.480142099,44.2689808220001,4728,172385969,8514958,Pharmacy,RP,Shoppers Drug Mart #1205, , , ,105 Sutherland Drive, , ,Kingston,K7K5V6,20220428140052,20220426154514
-80.317219455,43.35960529,4729,172386735,T0101,Retirement Home, ,Chartwell Queen's Square Retirement Residence, , , ,10 Melville Street, , ,Cambridge,N1S1H5,20220428135944,20220426154708
-81.285568724,42.9667187740001,4730,172378409,5711840,Independent Health Facility,"Radgrhy, Gen Ultrasound",London X-Ray Associates Inc., ,London X-Ray Associates Inc., ,460 Springbank Drive,Suite 104,Practice Location,London,N6J1G8,20220428135933,20220426152432
-79.7218027009999,43.7614612880001,4731,172384574,6916750,Pharmacy,RP,Castlemore West Phamracy, , , ,9960 Airport Road,Unit 2, ,Brampton,L6S0C5,20220428140050,20220426154052
-79.561327438,43.6192763710001,4732,172380881,24459,Pharmacy,AS,"Patel, Piyush Dr", , , ,133 The West Mall,Unit 4, ,Toronto,M9C1C2,20220428135906,20220426153057
-79.446162703,43.6397902800001,4733,172378954,3635,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,27 Roncesvalles Avenue, , ,Toronto,M6R2K2,20220428135918,20220428101916
-76.126011956,45.1407756890001,4734,172380156,12570,Mental Health and Addiction Organization,Mental Health Services,Lanark County Mental Health, , , ,145 Hooper Street,"Suite Unit, 2",Practice Location,Carleton Place,K7C0A9,20220428140007,20220426152838
-77.10938064,45.81480966,4735,172377999,2149972,Independent Health Facility,Opth Utrasnd,A. Shoughary Medicine Professional Corporation, ,A. Shoughary Medicine Professional Corporation, ,700 Mackay Street, ,Practice Location,Pembroke,K8A1G6,20220428135947,20220426152323
-79.375115083,43.6711516890001,4736,172382615,4100430,Pharmacy,RP,Howard Pharmacy, , , ,25 Howard Street, , ,Toronto,M4X1J6,20220428140047,20220426153446
-79.854619798,43.2411829910001,4737,172382517,3906839,Pharmacy,RP,Shoppers Drug Mart 1319, , , ,510 Concession Street, , ,Hamilton,L9A1C4,20220428135938,20220426153433
-82.425769561,52.9225983100001,4738,172382801,4400295,Pharmacy,HOPD,Waha-Attawapiskat Hospital, , , ,972 Riverside East Street, , ,Attawapiskat,P0L1A0,20220428135909,20220426153511
-79.1889980349999,43.80323852,4739,172388359,2883,Long-Term Care Home,For-Profit,Extendicare Rouge Valley, , , ,551 Conlins Road, , ,Toronto,M1B5S1,20220428140114,20220426155047
-79.3524634789999,43.7035246950001,4740,172387800,4167,Community Support Service,Site,Rehabilitation Foundation for the Disabled - Durham, ,TORONTO Rehab Found For Disab Durham, ,10 Overlea Boulevard, , ,Toronto,M4H1A4,20220428135930,20220428113053
-80.2037423689999,42.787054493,4741,172381634,1853257,Pharmacy,RP,Dover Apothecary, , , ,328 Main Street, , ,Port Dover,N0A1N0,20220428135922,20220426153234
-77.143909994,44.0060380470001,4742,172384552,6888914,Pharmacy,RP,Main Street Pharmacy, , , ,130 Main Street West, , ,Prince Edward,K0K2T0,20220428135911,20220426154049
-89.21555696,48.4503742680001,4743,172388654,2866,Long-Term Care Home,For-Profit,Southbridge Roseview, , , ,99 Shuniah Street, , ,Thunder Bay,P7A2Z2,20220428140039,20220426155125
-80.9406821649999,44.568183468,4744,172387770,4131,Community Support Service,Site,Home and Community Support Services of Grey-Bruce, ,OWEN SOUND Home And Comm Supp Ser, ,340 10th Street East,Suite 104, ,Owen Sound,N4K6P7,20220428135915,20220428112827
-79.463796539,43.98748054,4745,172381662,1927954,Pharmacy,RP,Shoppers Drug Mart #970, , , ,14729 Yonge Street, , ,Aurora,L4G1N1,20220428140104,20220426153238
-75.5894057049999,45.4532535650001,4746,172378227,8294097,Independent Health Facility,Opth Utrasnd,Dr. Peter W. Harding, ,Dr. Peter W. Harding, ,879 Shefford Road, ,Practice Location,Ottawa,K1J8H9,20220428140023,20220426152356
-75.301244517,45.5444992920001,4747,172377820,74,Family Health Team - Contract,Site,Clarence-Rockland Family Health Team Inc.,Équipe de santé familiale Clarence-Rockland Inc., , ,2741 Chamberland Street, , ,Clarence-Rockland,K4K0B4,20220428140004,20220426161012
-79.7175621,43.7583339880001,4748,172385635,8141511,Pharmacy,RP,Brampton Lifecare Pharmacy, , , ,2740 North Park Drive,Unit 34, ,Brampton,L6S0E9,20220428135943,20220426154418
-80.722781439,42.865407583,4749,172380353,15246,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Oxford County Community Health Centre, , , ,96 Tillson Avenue,The Livingston Centre,Practice Location,Tillsonburg,N4G3A1,20220428140101,20220426152905
-79.433481587,44.6099021480001,4750,172386579,N0355,Retirement Home, ,Atrium Retirement Residence, , , ,230 Coldwater Road, , ,Orillia,L3V3M2,20220428140018,20220426154647
-77.086553334,45.8236484620001,4751,172386733,N0051,Retirement Home, ,Chartwell Pinewood Retirement Residence, , , ,1022 Pembroke Street, , ,Pembroke,K8A8A7,20220428140000,20220426154708
-79.7367451599999,43.2314919940001,4752,172382564,3999631,Pharmacy,RP,Vitacare Pharmacy, , , ,198 Barton Street East, , ,Hamilton,L8E2K2,20220428140030,20220426153439
-76.5823035299999,44.2369160120001,4753,172386095,8644559,Pharmacy,RP,Shoppers Drug Mart #608, , , ,1875 Bath Road, , ,Kingston,K7M4Y3,20220428140035,20220426154541
-75.591865505,45.4479776640001,4754,172383981,6144273,Pharmacy,RP,Rexall #2212, , , ,2116 Montreal Road, , ,Ottawa,K1J6M7,20220428135940,20220426153914
-79.507848849,43.933649728,4755,172378367,9422897,Independent Health Facility,"Fluorscpy, Radgrhy, Gen Ultrasound, Vasc Utrasnd","King City X-Ray, Ultrasound & Vascular Lab", ,2747129 Ontario Inc., ,1700 King Road,Unit B2,Practice Location,King City,L7B0N1,20220428140058,20220426152425
-81.067604805,46.477953975,4756,172384845,7224933,Pharmacy,RP,Wilson Pharmacy, , , ,10 Serpentine Street, , ,Greater Sudbury,P0M1N0,20220428140015,20220426154147
-79.8452401769999,44.1586425510001,4757,172386850,T0068,Retirement Home, ,Good Samaritan Retirement Lodge, , , ,481 Victoria Street East, , ,New Tecumseth,L9R1J8,20220428135914,20220426154723
-76.8597829509999,45.7358066580001,4758,172384919,7302359,Pharmacy,RP,Beach-West Pharmacy, , , ,1858 Beachburg Road, , ,Beachburg,K0J1C0,20220428135957,20220426154158
-80.255872316,43.1388190540001,4759,172380748,9000000118,Midwifery Clinic,Transfer Payment Agency,Grand River Community Health Centre, , , ,363 Colborne Street, ,Administrative Office,Brantford,N3S3N2,20220428140027,20220426153025
-79.4628296389999,43.9843708390001,4760,172384247,6499274,Pharmacy,RP,Allaura Pharmacy Ida, , , ,2 Allaura Boulevard,Unit 12, ,Aurora,L4G3S5,20220428140033,20220426153958
-81.225555005,42.958335575,4761,172377401,10000000099,Hospital - Corporation, ,London Health Sciences Centre - Victoria, ,London Health Sciences Centre, ,800 Commissioners Road East, , ,London,N6A5W9,20220428135902,20220426152141
-79.7439745029999,43.7010928770001,4762,172383540,5537234,Pharmacy,RP,Aim Pharmacy, , , ,312 Queen Street East, , ,Brampton,L6V1C2,20220428140013,20220426153749
-78.938679861,43.872544544,4763,172387554,9000000045,Senior Active Living Centre, ,The Town of Whitby - Satellite Programs,The Town of Whitby - Satellite Programs, , ,801 Brock Street South,"801, rue Brock sud", ,Whitby,L1N4L4,20220428140055,20220428131518
-79.163594083,44.42753163,4764,172388483,M546,Long-Term Care Home,Non-Profit,Lakeview Manor, , , ,133 Main Street,Postal Office Box 514, ,Beaverton,L0K1A0,20220428135946,20220426155103
-79.296039063,43.7278024020001,4765,172381981,2743017,Pharmacy,RP,Wal-Mart Pharmacy, , , ,1900 Eglinton Avenue East, , ,Toronto,M1L2L9,20220428135908,20220426153321
-79.5693872849999,44.1124445560001,4766,172386351,8914311,Pharmacy,RP,Shoppers Drug Mart #696, , , ,140 Holland Street West, , ,Bradford West Gwillimbury,L3Z1B0,20220428135943,20220426154616
-79.781426315,43.6999864750001,4767,172388578,M562,Long-Term Care Home,Non-Profit,Peel Manor, , , ,525 Main Street North, , ,Brampton,L6X1N9,20220428135931,20220426155116
-81.259196614,42.9468411720001,4768,172381627,1822031,Pharmacy,RP,Care Plus Pharmacy Ida, , , ,100 Belmont Drive, , ,London,N6G3T4,20220428140046,20220426153233
-81.5107105869999,43.9557830350001,4769,172381576,1666691,Pharmacy,LTCF,Pinecrest Manor, , , ,399 Bob Street,Drawer 220, ,Lucknow,N0G2H0,20220428135937,20220426153226
-80.517754122,43.406124488,4770,172383747,5825636,Pharmacy,LTCF,Chartwell Westmount Ltc Reside, , , ,200 David Bergey Drive, , ,Kitchener,N2E3Y4,20220428135910,20220426153830
-81.1983199589999,46.5806699840001,4771,172387492,9000000110,Senior Active Living Centre, ,Rayside-Balfour Seniors Craft Shop,Rayside-Balfour Seniors Craft Shop, , ,3506 Errington Avenue,"3506, ave. Errington", ,Greater Sudbury,P0M1L0,20220428140113,20220428131018
-79.265288562,43.833002622,4772,172381636,1869712,Pharmacy,RP,Shoppers Drug Mart #1301, , , ,5671 Steeles Avenue East, , ,Toronto,M1V5P6,20220428135952,20220426153234
-75.522419084,45.470975471,4773,172386683,N0065,Retirement Home, ,Chartwell Belcourt residence pour retraités, , , ,1344 Belcourt Boulevard, , ,Ottawa,K1C1L9,20220428135928,20220426154701
-79.882141006,43.2401008890001,4774,172377482,10000000066,Hospital - Site, ,St. Joseph's Healthcare Hamilton - West 5th, ,St. Joseph's Healthcare Hamilton, ,100 West 5th Street, , ,Hamilton,L9C0E3,20220428135917,20220426152152
-82.92388227,46.187442628,4775,172387628,611,Community Support Service,Site,North Shore Health Network, ,BLIND RIVER North Shore HN, ,525 Causley Street, , ,Blind River,P0R1B0,20220428140038,20220428113220
-79.441907624,43.895875925,4776,172385738,8260918,Pharmacy,RP,V.CARE Pharmacy, , , ,11005 Yonge Street,Unit E2, ,Richmond Hill,L4C0K7,20220428140110,20220426154434
-78.86652914,43.8982051520001,4777,172379646,2803,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Durham, , , ,60 Bond Street West, ,Administration and Practice Location,Oshawa,L1G1A5,20220428140006,20220426152729
-78.736174455,44.5376174690001,4778,172381183,846990,Pharmacy,RP,Fenelon Falls Pharmacy, , , ,53 Colborne Street, , ,Kawartha Lakes,K0M1N0,20220428135936,20220426153134
-74.718357881,45.0300809280001,4779,172379886,3370,Mental Health and Addiction Organization,Mental Health Services,Cornwall Community Hospital, , , ,840 McConnell Avenue, ,Practice Location,Cornwall,K6H5S5,20220428135950,20220426152801
-79.437313821,43.872771921,4780,172382303,3456593,Pharmacy,RP,People's Choice Pharmacy, , , ,10063 Yonge Street, , ,Richmond Hill,L4C1T7,20220428135953,20220426153405
-81.004884782,46.4515351740001,4781,172378508,8276421,Independent Health Facility,Radgrhy,MyHealth Centre, ,2376440 Ontario Inc., ,2009 Long Lake Road, ,Practice Location,Greater Sudbury,P3E6C3,20220428140041,20220426152503
-79.3580967779999,43.6757902900001,4782,172383192,5025670,Pharmacy,RP,Broadview Medical Pharmacy, , , ,743 Broadview Avenue, , ,Toronto,M4K2P6,20220428140106,20220426153629
-93.822551746,51.0216641420001,4783,172380431,2401,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Red Lake Margaret Cochenour Memorial Hospital Corporation, , , ,146 Howey Street, ,Administration and Practice Location,Red Lake,P0V2M0,20220428140102,20220426152915
-79.2985948589999,43.681600894,4784,172382845,4472458,Pharmacy,LTCF,Main Street Terrace, , , ,77 Main Street, , ,Toronto,M4E2Y6,20220428140012,20220426153517
-76.0380015439999,45.3447291270001,4785,172384943,7333192,Pharmacy,RP,West Carlton Drug Mart, , , ,461 Donald B. Munro Drive,Postal Office Box 48, ,Ottawa,K0A1L0,20220428135926,20220426154207
-81.7053707279999,43.74994109,4786,172379559,14127,Mental Health and Addiction Organization,Mental Health Services,Alexandra Marine and General Hospital of Goderich, , , ,120 Napier Street, ,Administration and Practice Location,Goderich,N7A1W5,20220428135905,20220426152717
-75.683183431,45.39003245,4787,172388139,4821,Community Support Service,Site,Hospice Care Ottawa, ,OTTAWA Hospice Care Ottawa, ,114 Cameron Avenue, , ,Ottawa,K1S0X1,20220428135930,20220428113136
-75.560097496,45.4604075670001,4788,172381152,771150,Pharmacy,LTCF,Madonna Care Community, , , ,1541 Saint Joseph Boulevard, , ,Ottawa,K1C1S9,20220428140045,20220426153130
-78.80524016,44.348099833,4789,172381983,2747479,Pharmacy,RP,Wal-Mart Pharmacy, , , ,1535 Highway 7,Unit A, ,Kawartha Lakes,L9L1B5,20220428135922,20220426153321
-79.541422994,43.189527996,4790,172384165,6388839,Pharmacy,LTCF,Deer Park Villa, , , ,150 Central Avenue, , ,Grimsby,L3M4Z3,20220428135911,20220426153947
-80.214288627,44.500354192,4791,172380508,3166,Mental Health and Addiction Organization,Mental Health Services,Simcoe Peer Support for Mental Health and Addictions, , , ,41 Elgin Street,Suite 201,Administration and Practice Location,Collingwood,L9Y3L6,20220428140044,20220426152929
-77.0961053359999,45.8152113610001,4792,172387078,N0138,Retirement Home, ,Riverview Heights Retirement Residence, , , ,400 Bell Street, , ,Pembroke,K8A2K5,20220428140112,20220426154754
-79.0905864429999,43.0954172,4793,172381282,1093319,Pharmacy,RP,Pharmashield Dispensary, , , ,5400 Portage Road, , ,Niagara Falls,L2G5X7,20220428135952,20220426153147
-79.3306541699999,43.681580092,4794,172379927,3200,Mental Health and Addiction Organization,Mental Health Services,East York Mental Health Counselling Services Agency, , , ,1245 Danforth Avenue,"Suite Suite, 2",Administration and Practice Location,Toronto,M4J1M8,20220428140043,20220426152807
-80.355405073,43.4295711,4795,172385248,7677579,Pharmacy,LTCF,Cambridge Country Manor, , , ,Speedsville Road,R.R. 31, ,Cambridge,N3H4R6,20220428140109,20220426154306
-89.269146167,48.3880442560001,4796,172388450,2923,Long-Term Care Home,Non-Profit,Hogarth Riverview Manor, , , ,300 Lillie Street, , ,Thunder Bay,P7C4Y7,20220428140002,20220426155059
-79.886439232,43.510487137,4797,172380753,9000000019,Midwifery Clinic,Main,Hawthorne Midwives, , , ,75 Main Street,Unit 15,Practice Location,Milton,L9T1N4,20220428135936,20220426153026
